questionId,externalId,topic,subtopic,difficulty
3a9d60b2,c9ba957d-0aef-4fba-942a-16b7f4d4d31b,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
8490cc45,8defe594-1c91-42f1-b36d-c8fc7e515441,Advanced Math,Nonlinear functions,H
4fbffc0a,75b672c9-de51-448e-b5a4-f2bd63b15e93,Advanced Math,Nonlinear functions,E
ebed7dc6,f8a81d21-4cde-4a6a-bab6-e67dcb97b10f,Advanced Math,Nonlinear functions,H
ba0edc30,28f04aa6-9eca-4e86-bee8-86e106dc02df,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
39714777,61c05d04-1600-452b-9723-85d1636b8f5a,Advanced Math,Nonlinear functions,M
fc3d783a,8acbff18-5c28-43c6-85f6-a6d5078b92cd,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
a9084ca4,217d73a6-2b65-4411-bdbd-71f2d68adf48,Advanced Math,Nonlinear functions,H
075b29b0,11aa8904-6d75-4f09-b150-a48f09955868,Advanced Math,Equivalent expressions,E
2c6f214f,19eed232-6ab6-4e1d-8586-46e6d6357a09,Advanced Math,Nonlinear functions,H
781c2f6e,ace58eff-0b88-4468-aeb9-2f5ff6974cd4,Advanced Math,Nonlinear functions,H
cb29c54c,45800f0b-d83c-4237-a7a2-1f84edd039a1,Advanced Math,Nonlinear functions,M
4661e2a9,05327-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
6abec9a8,37ced69c-527a-4d31-a90e-19a862272659,Advanced Math,Nonlinear functions,E
ad2ec615,016475-DC,Advanced Math,Equivalent expressions,M
42c71eb5,025483-DC,Advanced Math,Equivalent expressions,M
52b1700c,e78c85a7-41e7-485b-b784-99727df47183,Advanced Math,Nonlinear functions,M
371cbf6b,11189-DC,Advanced Math,Equivalent expressions,H
b4acba95,88cb70a7-15a5-452e-9010-61cf2f4f5a6f,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
ff8c5844,f9da1b3c-c8a6-40ae-b912-90cb932f1c07,Advanced Math,Nonlinear functions,M
a05bd3a4,08064-DC,Advanced Math,Equivalent expressions,M
c3b116d7,77bede4f-84ec-4063-9b73-a0d1bd0cff6b,Advanced Math,Equivalent expressions,H
40c09d66,070622-DC,Advanced Math,Equivalent expressions,H
f423771c,2a0b1f88-5e2b-441c-84cb-141f8592d02a,Advanced Math,Nonlinear functions,M
b8f13a3a,5d6ca18c-fd03-4a2f-89ab-d392b028d18b,Advanced Math,Nonlinear functions,H
8e1da169,0f7f7ce8-ffff-4ef3-be02-23e788d84376,Advanced Math,Nonlinear functions,H
1d3c5c95,b5fc9e88-ea7b-46f4-af78-c536a42d0baf,Advanced Math,Nonlinear functions,M
ae05d37b,46f2fda7-d91a-4059-9f4c-9f57b65cf702,Advanced Math,Nonlinear functions,M
1ee962ec,1549b7a3-5fbf-46f8-8861-103e5d9edae0,Advanced Math,Nonlinear functions,E
c6a26e14,108c96b1-9f6f-4078-9044-a3fccd85c37c,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
07bcecac,d6c4b6c3-23fb-477d-aba3-9ed20b31fbb9,Advanced Math,Nonlinear functions,E
ad03127d,d2ce343c-ce62-40d3-805d-1ec24af622ab,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
02add2d2,62aee8c9-96f8-4f03-aad4-f068bd524749,Advanced Math,Nonlinear functions,M
f65288e8,11064-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
788bfd56,a31258b0-0750-420d-9cc1-2b4aad1e6dc2,Advanced Math,Nonlinear functions,E
2c288148,b329914a-0391-4290-8ade-dc32575f2627,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
40491607,27964a59-cacc-4c94-b077-538b9a79dbb5,Advanced Math,Nonlinear functions,H
369b7bb7,16aeb5f1-86d3-4fcc-b2ef-5ad34f8f79f5,Advanced Math,Nonlinear functions,E
3206b905,c0558845-d200-4e15-8b86-f37c4c3c5484,Advanced Math,Equivalent expressions,M
f89af023,021775-DC,Advanced Math,Nonlinear functions,M
7902bed0,bf8e1345-911b-42f4-ad9c-688a5ce90cb6,Advanced Math,Nonlinear functions,H
4a0d0399,35b45e44-2494-439f-a174-5c714299c55c,Advanced Math,Nonlinear functions,H
768b60d2,ceec8040-0ddb-4726-b897-3baa00b904d2,Advanced Math,Nonlinear functions,M
e53add44,029350-DC,Advanced Math,Nonlinear functions,M
f2f3fa00,05702-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
b4a6ed81,74a8d55a-4db1-41ce-9d72-b5498e6a1d89,Advanced Math,Equivalent expressions,M
9654add7,029595-DC,Advanced Math,Nonlinear functions,H
4618501a,1b3396a5-95c8-4241-a154-8fc5c60e081b,Advanced Math,Nonlinear functions,M
34847f8a,022991-DC,Advanced Math,Equivalent expressions,H
253985c2,238bf570-e789-4f6b-9588-2ff4572b2368,Advanced Math,Equivalent expressions,E
cc776a04,05410-DC,Advanced Math,Equivalent expressions,M
263f9937,08160-DC,Advanced Math,Nonlinear functions,H
4ac59df6,440a7343-d56b-4b84-936d-ec6c5596d326,Advanced Math,Equivalent expressions,E
fada6b03,573f8b0a-9818-4498-97d9-46bab82da00c,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
926c246b,025805-DC,Advanced Math,Nonlinear functions,M
84e5e36c,5014724c-eaa2-486b-8c20-ebe36ecc982b,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
ff2c1431,e3cbd1d8-7084-48db-a4b9-384e8121846d,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
137cc6fd,aed0b60c-1ac2-47c0-8e11-047b2c3d1b5e,Advanced Math,Equivalent expressions,H
6ce95fc8,016807-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
4dd4efcf,c1e6cb10-5989-4a1e-a246-78972ed7bf5a,Advanced Math,Nonlinear functions,H
cc2601cb,ff1de39f-4c5b-4dcb-8710-09663efcf4f5,Advanced Math,Nonlinear functions,E
6bdcac03,cbd984f8-3214-4590-b53a-6195d99f9659,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
f5aa5040,6dc78b73-3d3a-47a2-8b1b-c6041a6a7337,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
252a3b3a,30c5bb08-3642-4126-a066-371cb194f2d1,Advanced Math,Nonlinear functions,M
2992ac30,2812bef6-4e2d-4eae-b382-81985e9c9a12,Advanced Math,Nonlinear functions,H
58443765,8fd03417-fa6c-4681-901b-22278562189d,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
3d7d7534,75080822-5747-4d72-a303-ce2f5788815a,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
841ef26c,2ae9a93c-e2a5-4e1e-9012-cdaf6592e09a,Advanced Math,Nonlinear functions,H
cc6ccd71,d7821fa6-7c23-42a3-8896-9b2a32bffb92,Advanced Math,Nonlinear functions,M
70482e20,5d93e88d-9666-4e29-baab-4dcd15423597,Advanced Math,Equivalent expressions,E
8452c42b,707e44df-b9c2-476c-a030-957fe31a519a,Advanced Math,Equivalent expressions,E
b39d74a0,027806-DC,Advanced Math,Nonlinear functions,E
ea6d05bb,baae72cd-ec86-42e7-81a6-5f31c096baea,Advanced Math,Equivalent expressions,H
09d21d79,a01bd482-116c-496d-b602-9a1cbb2d0dbd,Advanced Math,Nonlinear functions,H
722de804,8204e6e4-4fd9-46f0-8199-646409cd8719,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
95d1c344,d900a2e7-10e1-484e-a11a-0c2fe3bbb04f,Advanced Math,Nonlinear functions,M
0536ad4f,885afb10-2178-4564-84ab-6e185b004a41,Advanced Math,Equivalent expressions,E
433184f1,16d897b1-c597-4b7a-b4ee-ecba3515085e,Advanced Math,Equivalent expressions,H
d135f4bf,212a6362-e804-4f52-add2-1e4b1d20094c,Advanced Math,Nonlinear functions,H
b0543157,845ca085-d722-4829-90e4-3d2962743b6a,Advanced Math,Nonlinear functions,H
1d3fee25,04639-DC,Advanced Math,Equivalent expressions,E
4ca30186,e918de33-af58-440c-b5a8-b50469fe0230,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
911383f2,034071-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
d8789a4c,028934-DC,Advanced Math,Equivalent expressions,H
b80d10d7,025700-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
fde6f3bb,82103492-4feb-429c-a10f-a71972d8a35d,Advanced Math,Equivalent expressions,M
ffdfe1e1,2d05a911-7298-4d94-ad93-ec0fefdedb1d,Advanced Math,Nonlinear functions,E
d4950429,ecc55958-e485-4d44-84c5-3a70884d1fb5,Advanced Math,Nonlinear functions,M
752055d1,4c9d9c55-af83-41a1-beaf-3cf5e261efd5,Advanced Math,Nonlinear functions,M
d0a53ef5,441e80ee-d059-4eb1-b33c-69ae14eabe0e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
fcdf87b7,070618-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
3148fe3e,b930ff78-e7c0-4bf0-a4c8-db513178d545,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
271ffad7,e4d534f2-3a87-4887-9602-3feff6694dcb,Advanced Math,Nonlinear functions,H
ee857afb,b2aba242-20bd-454b-aaca-55c42bdd0501,Advanced Math,Nonlinear functions,H
a520ba07,08126-DC,Advanced Math,Equivalent expressions,M
5b6af6b1,a81bca68-7fa7-4265-906c-6d5f61769b51,Advanced Math,Equivalent expressions,M
652054da,025718-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
0380bbdc,2aca4259-cade-40c9-b16c-5635ca1d9ac5,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
837e9da7,3c84e10c-eecd-4a7b-b28c-a5de3d455977,Advanced Math,Nonlinear functions,E
a255ae72,07749-DC,Advanced Math,Equivalent expressions,M
dd3b1e1a,b026eab4-9126-4926-ba7f-aeb53aa41e01,Advanced Math,Nonlinear functions,M
3de7a7d7,08137-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
1e7a1deb,f4365bf0-90a1-4025-b4b6-b2ba9e88b93a,Advanced Math,Equivalent expressions,M
70f98ab4,35b766b9-da19-4203-90cb-2032ce081aac,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
35e05e19,b4b30a03-7260-43d7-a5d1-c60b998baa85,Advanced Math,Nonlinear functions,H
2c05d312,fcee5450-b85d-43d4-a5c2-befadc67d6b0,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
1fe32f7d,cc8d5c5d-bc43-4311-981f-7eb0259aaf7a,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
a45ffacb,e34a2287-9f25-422a-b964-03bc949e8c94,Advanced Math,Nonlinear functions,H
95ed0b69,135d0742-47f5-4297-a337-b8715edbb016,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
463eec13,026581-DC,Advanced Math,Equivalent expressions,M
821e724e,c52ea1c2-4bf1-4d4c-b86b-2dc95f66577b,Advanced Math,Nonlinear functions,H
341ba5db,375d70d6-9387-4fb7-a51e-674183bfce7c,Advanced Math,Nonlinear functions,M
d8e84431,10bfa82a-f80c-43fa-bf29-485d8932309c,Advanced Math,Nonlinear functions,H
18e35375,de664bb9-acef-44d5-af54-80d0da2e25bb,Advanced Math,Nonlinear functions,H
c303ad23,4d5ada3e-eaea-405e-9b02-b7797ddf34f3,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
6e02cd78,028796-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
15c364bf,076cf150-d233-4c88-b49e-49a87889ba92,Advanced Math,Nonlinear functions,M
2cb17792,f7813f1c-5e31-444e-8273-c1fc41ce7f59,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
ce508fb0,c9709019-d048-4409-a506-d771fa061265,Advanced Math,Nonlinear functions,H
74473be4,cf311c5e-be31-4641-9700-9b164150cb1e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
b5c43226,7af6ef83-b534-4900-b63b-a74eee6196f9,Advanced Math,Nonlinear functions,E
13e5a5d5,711ce341-6b08-4443-a2bc-e3ddb891f609,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
7bd10ef3,08326-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
2fec8bf4,e9d27a82-510c-4c48-a723-ee345529a8fb,Advanced Math,Nonlinear functions,E
e166aca6,52978a8b-cb33-43f8-a130-45f92771e3d0,Advanced Math,Nonlinear functions,E
f28944ff,7888cfcc-ba3d-422a-be02-86652b46cb9d,Advanced Math,Nonlinear functions,M
11ccf3e1,b427042f-bfeb-436d-a1d2-2b4035d2e0dd,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
50e40f08,e3e1bd01-4a4e-4c9c-8e91-28a5165667b6,Advanced Math,Nonlinear functions,M
e11294f9,2c7c5018-d050-4b02-9835-da06930bf5a0,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
772de699,a7c54228-4ce0-4f08-8ae4-811ea92339af,Advanced Math,Equivalent expressions,E
03ff48d2,75273fff-e1a3-4a75-a92d-7cecf27c2bd7,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
7028c74f,c442bd01-c336-457a-a300-cc899742f16e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
cfff8f8e,2d504a02-4e7f-409c-a455-32753236fe82,Advanced Math,Nonlinear functions,E
c4259674,0ef7164f-e18c-4aa3-999c-ece225b93166,Advanced Math,Nonlinear functions,M
88867d37,1b4d39f7-ca42-438f-8931-7679b4d7cc6d,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
88a0c425,87a33c1a-0dd6-4c06-953e-5ebde0abb83e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
13e57f0a,d92caabb-d558-4de0-984a-c30db0f20ddd,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
02489d55,70a9ddd5-661b-45e3-b279-9c6de073b79d,Advanced Math,Equivalent expressions,E
be0c419e,d73707f3-c5fe-430b-8799-06ef95532995,Advanced Math,Nonlinear functions,M
8462b105,bb4ceae0-91ef-4a7e-8a48-9eecde3713f6,Advanced Math,Nonlinear functions,H
ce579859,7bb5425b-4812-479b-b73a-acf842444820,Advanced Math,Nonlinear functions,H
5355c0ef,01383d90-cb64-4777-9f89-45b8dfe8c286,Advanced Math,Equivalent expressions,H
2f51abc2,72f977c3-5379-42b1-947f-d9fc4dbc27fb,Advanced Math,Nonlinear functions,H
17d0e87d,b026d255-ee45-4659-b390-1b694d47296b,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
a1bf1c4e,00664-DC,Advanced Math,Equivalent expressions,M
c81b6c57,08243-DC,Advanced Math,Equivalent expressions,H
d139cf4b,581cd95e-37cf-4835-9e46-c492ec9a8f24,Advanced Math,Nonlinear functions,H
802549ac,027749-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
75a32330,3fb87a51-838d-423b-8abf-0dca2a3cf712,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
a4f61d75,070620-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
e1f9000d,ff8903c3-0d12-4c8b-8aef-3372dfbd9793,Advanced Math,Nonlinear functions,M
a31417d1,028933-DC,Advanced Math,Nonlinear functions,M
66bce0c1,11192-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
97e50fa2,070621-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
6d04c89d,63296c8a-e373-4a99-89f1-f1ceaa55e479,Advanced Math,Equivalent expressions,M
c946d5bd,f4d42535-f2e1-455c-b197-383e00a2a878,Advanced Math,Nonlinear functions,H
ebb717ab,c9d1415e-a7ee-4cc6-826b-fc650c58fc3b,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
e51bf5b1,6291292e-680f-4ffb-9f2e-4bf638eaee8d,Advanced Math,Equivalent expressions,H
197bed38,518e7cca-1f28-4828-8926-524f47cebb81,Advanced Math,Nonlinear functions,M
9afe2370,08155-DC,Advanced Math,Nonlinear functions,H
60fdb4d4,05476-DC,Advanced Math,Equivalent expressions,E
ad376f1a,5943941c-677e-4c02-9da5-eddac62bf566,Advanced Math,Nonlinear functions,E
bd4d0e0c,85dc4466-29e1-4dd1-8c9b-cf1c1f0d641f,Advanced Math,Nonlinear functions,E
db888cd6,433ee68c-fedc-4334-84d7-4032b35bf0e2,Advanced Math,Nonlinear functions,M
df71424b,92038ced-e8e7-4472-a025-2fd98e61dd44,Advanced Math,Nonlinear functions,H
6ecdbcb4,91bb6f2f-9d21-4a10-add7-5e0ad39aece8,Advanced Math,Nonlinear functions,M
7cb3a8ee,bb261990-bccf-4eea-bddb-5b86e004de1f,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
967ef685,f85f6f30-eece-4b2b-bbc1-5c3690c1998f,Advanced Math,Equivalent expressions,H
0bebc08c,10aa6d6b-7baa-40a7-91f3-b2715a65ebc6,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
c13016f9,f7def592-aac8-4d10-bb76-680518e870b2,Advanced Math,Nonlinear functions,E
203774bc,a8304c28-11ca-4f4b-b7bf-4379eab3e67e,Advanced Math,Nonlinear functions,M
b7c74b73,821bb037-c906-433b-a30b-6197a4337fb6,Advanced Math,Nonlinear functions,H
c1964c11,e39fd227-fde8-40e7-97f3-74c7621ac276,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
3d12b1e0,22d60924-a9af-42ee-8e63-30a79298bfb3,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
2c88af4d,00538-DC,Advanced Math,Equivalent expressions,H
7d3a84bf,c4bea442-d7d0-404b-a78a-6881543f941b,Advanced Math,Nonlinear functions,M
c4cd5bcc,029475-DC,Advanced Math,Nonlinear functions,M
dc77e0dc,044c0858-a7b2-4913-8535-7de0c2051f19,Advanced Math,Nonlinear functions,M
062f86db,36a520ca-4944-44ee-bfd7-ed88c78436ef,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
0a74365c,ff0ab105-aa85-4cb3-a07f-f00a7c55c4e3,Advanced Math,Nonlinear functions,M
ffdbcad4,4b8535d8-7c5d-4bfd-9256-245ea6bb505f,Advanced Math,Equivalent expressions,H
735a0a00,f41f1cb2-304e-4865-a112-f9de1e665a43,Advanced Math,Nonlinear functions,M
68607eca,ca334282-00d9-4e64-9f61-edc6bc5d7646,Advanced Math,Nonlinear functions,M
2d394c28,58bfb590-016f-4bec-8d23-459d22e7482a,Advanced Math,Nonlinear functions,E
71014fb1,c324ef1d-80fd-41a5-9609-8658df690543,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
5639dd1a,aeb387c2-21cb-4d5a-ab7d-88f31fa270af,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
4a5af623,21bb428c-50de-4b82-ba02-72c7b6db2d11,Advanced Math,Equivalent expressions,E
22fd3e1f,09413-DC,Advanced Math,Equivalent expressions,H
717a1964,46dc5769-2263-4a0c-adbe-bfe4c54562bc,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
2b6c12eb,43c1b9bd-91a3-4f33-8ec6-ca10f3f10196,Advanced Math,Nonlinear functions,E
4dc5c6f9,6b9ef50f-0c40-4a0e-bd2f-1b39517b56d6,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
78d5f91a,029384-DC,Advanced Math,Nonlinear functions,M
d675744f,027803-DC,Advanced Math,Nonlinear functions,M
79e6ec70,0eaf53b0-0c3b-45a2-bf0d-c423f1999a0d,Advanced Math,Nonlinear functions,E
a0b4103e,00489-DC,Advanced Math,Equivalent expressions,H
5377d9cf,05723-DC,Advanced Math,Nonlinear functions,E
565428e1,763bb625-3667-4ea6-af9f-195d80193bdb,Advanced Math,Equivalent expressions,H
2cd6b22d,6c2521be-efeb-4288-b874-77e68fac25dd,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
f2d60b99,e0e29be6-463f-477b-a2c1-4960db142fa1,Advanced Math,Nonlinear functions,H
f880f910,fdf648c1-f590-4c15-b580-2bbbdeb7df2f,Advanced Math,Nonlinear functions,M
36b6f8ba,7a673830-c24f-450c-9dbf-0cbce334c119,Advanced Math,Nonlinear functions,H
e9349667,09289-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
67f4b449,969792b2-4ab7-4fe4-8d9e-e1a709101015,Advanced Math,Nonlinear functions,M
49efde89,022215-DC,Advanced Math,Equivalent expressions,E
44076c7d,664fb796-9a6b-4891-a961-52cdf5f5b989,Advanced Math,Nonlinear functions,M
1f353a9e,baa55cdd-6e64-416a-8f18-d484e43741e8,Advanced Math,Nonlinear functions,H
3f8d5876,39a54602-89bd-4494-9358-17d9877e73da,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
b03adde3,11289-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
1ce9ffcd,a5f0747c-79a9-4cc0-a9eb-aa9d68a2d5e8,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
104bff62,52397fe6-3bd5-4193-935e-114ea31cb4b0,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
270cf326,5291f5d1-e675-4632-9051-76a6be583d50,Advanced Math,Nonlinear functions,H
fad2f98c,02431d60-e74e-4725-8ae2-b4a8af3e1ddd,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
a267bd29,040b3ec1-691d-42ae-92e9-096acde7ab60,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
75915e3c,032723-DC,Advanced Math,Nonlinear functions,E
f44a29a8,045551-DC,Advanced Math,Nonlinear functions,M
d3f7c429,7a8d2bc5-8edd-45eb-a918-924e8cba8608,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
92f812bb,17ec22bd-b74b-4395-bda1-506081819636,Advanced Math,Nonlinear functions,H
f547a8b1,2deb518b-5f4a-45ec-828f-20051b7eb7aa,Advanced Math,Nonlinear functions,E
b8c4a1cd,6130d2b7-20eb-4881-8cfa-8ee3adb6499e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
2f4eafcc,752821ca-8045-45d2-afe6-e57b8760f5f1,Advanced Math,Nonlinear functions,E
7dbd46d9,ab551853-877a-4560-a1dc-8c5843c3aa42,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
0121a235,025785-DC,Advanced Math,Nonlinear functions,H
9da41c80,e599f748-6055-4c3c-83f8-5366aad721b3,Advanced Math,Nonlinear functions,E
7160cbb3,d359151d-6c08-4338-b308-8a73c712373f,Advanced Math,Nonlinear functions,E
d71f6dbf,016491-DC,Advanced Math,Nonlinear functions,M
630897df,09153-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
20722644,3412b211-d5f8-400a-988e-f1dd95e0d2e3,Advanced Math,Nonlinear functions,E
5805e747,891c7c48-227c-4992-acdb-e5e19b360217,Advanced Math,Equivalent expressions,M
158591f0,30e5c8c1-d494-443c-a28f-3d8867feefed,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
7fe7cf26,dc882084-e2b9-4e68-92b2-78a7a8f89acd,Advanced Math,Nonlinear functions,E
bba18ecb,a5817e09-28f5-4ad8-9f99-d3d5b3651286,Advanced Math,Nonlinear functions,H
668f1863,f78208f1-bb88-4092-9147-edda34ecda72,Advanced Math,Nonlinear functions,H
70753f99,08364-DC,Advanced Math,Nonlinear functions,H
c6e85cd7,262f0667-b95d-4adf-bdd9-ff689f8a3811,Advanced Math,Equivalent expressions,H
568aaf27,032680-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
6aefc52b,c7ec775c-6d72-46ae-8501-bb2d64052015,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
55c5d3c2,52a0019a-5b36-4d56-b8de-878dbc9fd5fd,Advanced Math,Nonlinear functions,H
5e63b9cf,e07cc332-1b7d-4d38-a472-8db2ff2d4e41,Advanced Math,Nonlinear functions,E
6676f055,09291-DC,Advanced Math,Nonlinear functions,M
29ed5d39,0de0c801-a394-401e-86d9-293cbb485a91,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
90bcaa61,6951ac71-d64f-4a32-b84a-46f30f206692,Advanced Math,Nonlinear functions,M
895628b5,ae003425-4a05-45a2-b10f-6a51a4a26073,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
8f82ad81,1620a4b4-e1d2-49e7-aae0-096ea9b959f1,Advanced Math,Equivalent expressions,E
26eb61c1,322bacf8-a04d-4c31-8a29-228d7b8ccca3,Advanced Math,Equivalent expressions,M
c9417793,b40bb858-a515-41ac-963c-90f9040a57b8,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
8f65cddc,5041d89b-afb9-486c-83f0-f085fe47f197,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
2926cc6d,4f0d6e7c-87b5-4c6c-85c3-06cd2c4aedbe,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
dd8ac009,dbd2580c-f8fe-48de-b7f0-838c5fe91f7c,Advanced Math,Nonlinear functions,M
3cce51ea,7fb0079b-bb84-4295-8b22-1174f114e4e5,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
58dcc59f,06375-DC,Advanced Math,Nonlinear functions,H
2d1614a1,e6248b96-6cdd-48a4-a20b-dc4b62d59d56,Advanced Math,Nonlinear functions,H
d0e8e8f5,8900a10b-e0a1-45fb-9e6e-fa09017b372e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
9ed9f54d,016559-DC,Advanced Math,Equivalent expressions,E
7a8cb72a,31e60f67-d044-449f-abb3-8104b7c7e268,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
dbe9b217,20b0ac3b-55d7-436b-be64-cb9086cccb62,Advanced Math,Nonlinear functions,M
16aa9758,37d40ac0-74f9-4d4a-8168-1a7d28a874f2,Advanced Math,Nonlinear functions,H
18c7c3e0,4aae6d4f-125f-4c81-812c-7d232ae7986c,Advanced Math,Equivalent expressions,E
30281058,031698-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
42f19012,4544da8e-b007-4229-a855-ce10c2bbf557,Advanced Math,Equivalent expressions,M
294db8ec,031616-DC,Advanced Math,Equivalent expressions,E
2f8a580c,84e5072e-3d6b-4453-a0ee-23b7b7999691,Advanced Math,Nonlinear functions,E
84dd43f8,2b6d8220-3a75-42df-a439-6f01d10147a0,Advanced Math,Nonlinear functions,H
9ff88bb5,2b50d060-8469-4554-937e-da992751dc98,Advanced Math,Nonlinear functions,M
94ff3e2d,407267f8-d51c-4b0c-bd4e-fec1fe7b71c8,Advanced Math,Nonlinear functions,E
59d1f4b5,019576-DC,Advanced Math,Nonlinear functions,H
281a4f3b,025038-DC,Advanced Math,Nonlinear functions,M
4fb8a648,ba1a8be9-37d7-4a8f-80c3-300f4e67565d,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
72ae8a87,d38233c5-51bc-4d5b-b405-07bfe9387efc,Advanced Math,Nonlinear functions,E
5ae4803e,0b84481f-8e4b-4584-b01c-7c57d2cb39f6,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
133f3e41,2ce9766f-6e56-4ce6-be93-f8ca5401d22d,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
f237ccfc,09133-DC,Advanced Math,Equivalent expressions,M
a391ed22,070623-DC,Advanced Math,Equivalent expressions,M
b3b07f0c,853afe28-d4da-47b1-abf4-817c4a543239,Advanced Math,Nonlinear functions,M
